,idade,salario
1830,23,1400
1831,33,1500
1832,54,6000
1833,35,3000
1834,47,11400
1835,25,1138.00
1836,44,1500
1837,47,6200
1838,41,4500
1839,25,2300
1840,52,24000
1841,50,2300
1842,35,4886
1843,37,1700
1844,27,600
1845,34,5090.3
1846,22,1550
1847,27,900
1848,25,2200
1849,26,2000
1850,30,3600
1851,29,1500
1852,43,2500
1853,33,2200
1854,40,4000
1855,19,1200
1856,50,21000.00
1857,29,2500
1858,35,2500
1859,30,11270
1860,42,4000
1861,31,1600
1862,43,6500
1863,26,1192
1864,29,5000
1865,35,6496
1866,29,3500
1867,48,10000
1868,29,3000
1869,31,776
1870,28,4000
1871,29,4300
1872,30,3100.00
1873,46,1800
1874,28,600
1875,29,1800
1876,51,20000
1877,22,1661.4
1878,29,2500
1879,30,1650
1880,29,1800
1881,30,6500
1882,56,4675.39
1883,26,1336
1884,32,1300
1885,64,1460
1886,47,7500
1887,25,1800
1888,21,1470
1889,41,3000
1890,41,2650
1891,37,6513.2
1892,21,954
1893,40,4500
1894,23,1000
1895,29,1800
1896,39,5000
1897,34,2500
1898,28,1760
1899,28,1550
1900,30,2598
1901,31,1500
1902,42,9500
1903,39,2900
1904,27,1500.00
1905,36,3800.00
1906,43,12000
1907,22,720
1908,25,1738
1909,39,2100
1910,30,1400
1911,26,1200
1912,27,4500
1913,51,12000
1914,41,8450
1915,36,4200.00
1916,38,4512
1917,29,3500
1918,33,3500
1919,43,1100
1920,30,1555.11
1921,29,2052
1922,24,2000
1923,29,724
1924,32,1400
1925,45,9500.00
1926,27,1200
1927,35,2300
1928,47,2436
1929,21,1200
1930,39,8200
1931,22,1800
1932,27,3500
1933,46,1650
1934,21,1400
1935,31,2154
1936,32,5200
1937,29,1300
1938,26,3800
1939,27,2500
1940,21,1200
1941,31,2536
1942,38,8500
1943,40,2500
1944,22,1400
1945,23,1200
1946,38,1800
1947,20,1240
1948,48,10000
1949,29,1800
1950,46,1306.00
1951,56,1200
1952,45,1400
1953,32,1140
1954,24,1200
1955,36,2300
1956,29,1600
1957,33,4800
1958,57,8000
1959,42,11700
1960,32,6000
1961,35,3660
1962,43,2500
1963,31,1700
1964,29,2800
1965,20,880
1966,33,2450
1967,47,4207
1968,30,2300.00
1969,25,1100.00
1970,31,1004
1971,33,2145
1972,27,1130
1973,26,800
1974,33,1600
1975,38,4000
1976,31,4500
1977,49,3764
1978,31,1900
1979,35,1890
1980,22,1000
1981,18,1000
1982,58,16500
1983,20,800
1984,20,900
1985,26,1500
1986,32,1700
1987,36,6000
1988,34,2859.69
1989,25,2500
1990,32,2000
1991,41,6000
1992,38,11000
1993,31,2591.5
1994,45,3000
1995,17,900
1996,38,7038.89
1997,34,1700
1998,31,3000.00
1999,25,900
2000,32,1000
2001,34,1500
2002,32,6250
2003,40,8500
2004,50,7000
2005,22,1200
2006,30,1300
2007,43,5000
2008,41,5000
2009,38,3000
2010,31,1500
2011,20,1000
2012,34,9000
2013,32,3000
2014,27,800
2015,21,890.00
2016,27,4071.00
2017,49,4000
2018,34,1000
2019,34,3000
2020,46,1000
2021,38,2315
2022,52,5500
2023,33,3360
2024,29,4500
2025,42,2997
2026,29,2500
2027,35,3000
2028,47,9000
2029,35,7500
2030,35,3110
2031,32,2305
2032,34,1400
2033,47,2235
2034,24,1526
2035,45,6700
2036,47,2000
2037,22,994
2038,20,623
2039,40,4298
2040,36,3800
2041,28,12000
2042,32,3500
2043,35,3500
2044,24,2000
2045,39,1408.00
2046,29,1956
2047,21,1203
2048,30,3644
2049,27,1400
2050,36,6400.00
2051,24,1200
2052,20,900
2053,43,2000
2054,39,2654
2055,24,1000
2056,39,6000
2057,36,1191
2058,20,532.39
2059,24,2105
2060,31,5300.00
2061,51,6500
2062,38,1997
2063,29,3200
2064,24,1000
2065,30,7003.3
2066,58,5977
2067,22,964
2068,22,900
2069,38,2321.00
2070,37,1655
2071,19,900
2072,23,1300
2073,29,3700
2074,43,2900
2075,19,1000
2076,42,2500
2077,41,5000
2078,36,2300
2079,40,1000
2080,33,3000
2081,37,3500
2082,48,2600
2083,34,2550
2084,30,2039
2085,33,1139.60
2086,28,2000
2087,37,1380
2088,43,2300
2089,25,1353
2090,56,8000.00
2091,23,1250
2092,35,2500.00
2093,36,10000
2094,31,4200
2095,32,1300
2096,35,12500
2097,41,1500
2098,43,5000
2099,33,5600
2100,40,1000
2101,28,2500
2102,47,13000
2103,40,6700
2104,45,15000
2105,29,4500
2106,38,12000
2107,54,4500
2108,24,5900
2109,38,3800
2110,36,3800
2111,44,2000
2112,41,2256
2113,33,1700
2114,35,3600
2115,38,1500
2116,49,1647
2117,24,1600
2118,22,2346
2119,31,1300
2120,39,900.00
2121,42,1658
2122,39,1700
2123,25,3000
2124,24,2200
2125,29,1341
2126,28,5000
2127,37,3500.00
2128,23,1500
2129,23,950
2130,36,13500.00
2131,31,7800
2132,27,1155
2133,25,2000.00
2134,37,1600
2135,34,2000
2136,39,2500
2137,42,7474.00
2138,30,7964
2139,34,8000
2140,21,937
2141,37,8000
2142,31,1000
2143,39,10000
2144,44,2750
2145,23,1338
2146,28,1300
2147,38,3200
2148,44,9000
2149,30,4200
2150,44,6000
2151,44,1695
2152,27,8000
2153,46,7300
2154,39,3500
2155,38,2800
2156,36,1553
2157,23,724
2158,36,1847
2159,54,10000
2160,28,1295
2161,36,1897
2162,24,1250
2163,43,1900
2164,44,4100
2165,27,678
2166,29,1270
2167,21,800
2168,27,1000
2169,42,4000
2170,29,1533
2171,41,1200
2172,55,10000
2173,26,1957
2174,24,1900
2175,51,2800
2176,48,2000
2177,35,2520
2178,34,2400
2179,32,2000
2180,26,2000
2181,44,9778.33
2182,31,1100
2183,22,1400
2184,22,1000
2185,24,1000
2186,23,1200
2187,24,2420.00
2188,36,3100
2189,39,1500
2190,35,2384
2191,40,2000
2192,51,1135.00
2193,60,5000
2194,47,3550
2195,22,3000
2196,36,3000.00
2197,42,2000
2198,20,1000
2199,40,3200
2200,20,1200
2201,33,1500
2202,36,4500
2203,22,900.00
2204,29,1500
2205,26,1200
2206,50,1500
2207,32,3500
2208,32,2500
2209,34,1950
2210,23,1170
2211,35,1049.93
2212,25,2400
2213,51,12000
2214,39,2000
2215,27,3000
2216,40,4800
2217,23,1190
2218,41,6000
2219,28,4500
2220,49,4200
2221,19,600
2222,28,3500
2223,35,2500
2224,46,2800
2225,38,1336
2226,24,1200
2227,51,2460
2228,36,3800
2229,50,1500
2230,30,700
2231,32,1500
2232,20,900
2233,26,4000
2234,34,1100
2235,34,5000.00
2236,39,1210
2237,30,1800
2238,40,7494.1
2239,29,1700
2240,49,3800
2241,44,3600.00
2242,30,2500
2243,22,1534
2244,48,987
2245,60,7000
2246,19,900
2247,30,1100
2248,29,1302
2249,22,1400
2250,35,8300
2251,27,6000
2252,35,3606
2253,55,12000
2254,27,1800
2255,26,3030
2256,38,2900
2257,42,13000.00
2258,35,2916.21
2259,45,3300
2260,27,1570
2261,33,2000
2262,30,2500
2263,31,8696
2264,27,1700
2265,33,2000
2266,25,800
2267,30,1704.00
2268,36,3080
2269,22,900
2270,32,3124
2271,23,800
2272,37,994
2273,38,9000
2274,38,2800
2275,20,1000
2276,53,22000
2277,37,2500
2278,19,715
2279,19,720
2280,50,10000
2281,43,13000
2282,34,6000.00
2283,31,4000
2284,38,16000
2285,25,1000
2286,28,2500
2287,22,1250
2288,23,1000
2289,22,1300
2290,31,1700.00
2291,41,1500
2292,35,16000
2293,26,1800
2294,30,2705
2295,35,2000
2296,26,1210
2297,41,7000
2298,48,6800
2299,42,4200
2300,24,2000
2301,52,1800.00
2302,32,1200.00
2303,26,4367
2304,25,5800
2305,33,2500.00
2306,35,2300
2307,28,1625.00
2308,39,6500
2309,27,3000
2310,43,1500
2311,40,3885.00
2312,40,7000
2313,53,940.00
2314,39,4700
2315,26,1400
2316,48,18000
2317,33,7640
2318,24,1200.00
2319,32,2646
2320,32,1700
2321,29,5700
2322,35,2856.21
2323,36,9000
2324,27,4897
2325,31,1350
2326,40,8000
2327,25,1000
2328,43,5500
2329,32,1450
2330,26,1056
2331,26,3300
2332,27,880
2333,52,6500.00
2334,28,5000
2335,35,2700
2336,24,1537
2337,30,1128
2338,27,2809.54
2339,26,2000
2340,26,825
2341,28,937
2342,62,5000
2343,52,13400
2344,55,2500
2345,54,3500.00
2346,45,3500
2347,43,13000
2348,37,1360
2349,43,8000
2350,42,1800
2351,40,3000
2352,39,2800
2353,26,5000
2354,39,1180
2355,31,2000
2356,31,1653.67
2357,26,1235
2358,23,1000
2359,40,3000
2360,25,1185.00
2361,30,1800
2362,35,2700
2363,31,2110
2364,29,1700
2365,28,4500
2366,30,4000
2367,24,724.00
2368,25,2400
2369,34,1000
2370,45,10719.00
2371,46,2200
2372,34,2800
2373,41,2432
2374,24,1000.00
2375,36,1100
2376,30,1200
2377,48,5867
2378,34,7800
2379,38,2300
2380,30,2307
2381,39,6577
2382,40,1500
2383,28,1719
2384,35,2054
2385,23,957
2386,32,1700
2387,32,6000
2388,24,1400
2389,35,5924.84
2390,59,8500
2391,37,2500
2392,39,8000
2393,25,1500
2394,46,3000
2395,33,2099
2396,35,2200.00
2397,39,3000
2398,67,1600
2399,25,1600
2400,44,850
2401,45,3000
2402,23,937
2403,32,3000
2404,69,8000
2405,26,1754
2406,25,900
2407,26,1700
2408,39,2020
2409,34,622.85
2410,31,2600
2411,36,9000
2412,32,1000
2413,26,1860
2414,50,4500
2415,47,4000
2416,42,5600.00
2417,49,5500
2418,34,1800
2419,24,1300
2420,30,2391
2421,34,7307.86
2422,49,4500
2423,31,6661
2424,33,7000.00
2425,35,2560
2426,23,1100
2427,41,1300
2428,26,1300.00
2429,31,1779
2430,28,1000
2431,29,1200
2432,35,5000.00
2433,35,4500
2434,38,4924
2435,41,1000
2436,32,1711.8
2437,58,19737
2438,32,1361
2439,47,6400
2440,39,5000
2441,44,1450
2442,25,2000
2443,33,1500
2444,32,4000
2445,38,1175.00
2446,39,4000
2447,41,6000
2448,26,1300
2449,33,1500
2450,59,36850
2451,35,1000
2452,32,600
2453,42,2000
2454,48,3000
2455,36,3600
2456,53,11300
2457,29,2800
2458,34,11000
2459,55,30000
2460,31,2400
2461,31,3000
2462,29,800
2463,31,2000
2464,20,650
2465,42,1300
2466,39,1525
2467,30,2500
2468,22,975
2469,46,7000.00
2470,43,5000
2471,31,4000
2472,43,3000.00
2473,38,6000
2474,48,4300
2475,36,7900
2476,29,1500
2477,38,4800
2478,30,2500
2479,42,3100
2480,40,6350
2481,35,6000
2482,47,2500
2483,36,3500
2484,56,17000
2485,43,4000
2486,35,2000
2487,30,1100
2488,28,1300.00
2489,37,1330
2490,31,2787
2491,39,3000
2492,34,1200
2493,30,2700
2494,30,2500
2495,26,3000
2496,25,800
2497,42,4123
2498,24,1950
2499,37,1600.00
2500,50,5000
2501,61,4780
2502,33,8000
2503,44,12000
2504,30,2496
2505,26,1000
2506,33,2000
2507,37,1200
2508,26,1500
2509,50,3000
2510,43,4896
2511,24,800
2512,20,1533
2513,40,10000
2514,24,520
2515,36,1700
2516,52,6500
2517,34,2000
2518,32,1300
2519,42,1700
2520,20,1210
2521,29,5090
2522,23,1500
2523,25,1213
2524,57,32500
2525,20,1470
2526,24,733
2527,34,1400
2528,29,937.00
2529,30,3000
2530,29,1308.9
2531,22,690
2532,25,930
2533,32,2060
2534,42,9000
2535,37,1800
2536,21,1260
2537,24,2000
2538,30,5200
2539,45,5000
2540,43,3200
2541,33,1200
2542,26,1000.00
2543,29,1000
2544,30,3800
2545,45,1800
2546,27,2015
2547,24,700
2548,45,2950
2549,22,1200
2550,41,724
2551,35,1800
2552,22,840
2553,46,4309
2554,45,980
2555,20,900
2556,31,2650
2557,27,5000
2558,27,1600
2559,33,1500
2560,49,4000
2561,41,5000
2562,26,1654
2563,59,6000
2564,37,937
2565,34,10000
2566,32,2300
2567,29,1800
2568,27,3000
2569,43,1200
2570,20,1200
2571,33,5385.00
2572,56,1000
2573,37,4400
2574,31,13000
2575,32,3000
2576,29,2900
2577,31,4649
2578,23,1200
2579,20,900
2580,21,900
2581,29,1200.00
2582,33,2500
2583,59,6000
2584,53,8500
2585,41,1080
2586,23,1196
2587,31,3497
2588,35,1500.00
2589,44,1300
2590,45,5400
2591,26,1983
2592,26,5775
2593,37,8000
2594,28,1100.00
2595,39,5200
2596,55,16000
2597,38,1200
2598,34,1500
2599,27,1100
2600,41,8000
2601,41,1100
2602,31,5000
2603,35,9000.00
2604,34,1534.07
2605,22,3000.00
2606,37,7162
2607,39,3100
2608,29,2768
2609,39,5000
2610,40,3000
2611,28,1500
2612,44,2151
2613,33,1000
2614,25,1231
2615,23,2100
2616,28,1300
2617,33,1500
2618,25,1400
2619,42,1900
2620,23,1900
2621,20,1300
2622,32,1500
2623,36,3058
2624,34,6000
2625,44,1800
2626,46,22000
2627,23,1300
2628,29,1788.6
2629,44,1400
2630,31,830
2631,22,680.00
2632,27,1200
2633,38,2900
2634,32,2500
2635,28,4400
2636,34,3800
2637,54,1400
2638,34,3500
2639,55,8000
2640,56,13000
2641,24,880.00
2642,24,2200
2643,38,1400
2644,36,7205
2645,27,2000
2646,36,3000
2647,23,1480
2648,28,610.00
2649,32,1600
2650,43,4700
2651,34,5000
2652,32,8000
2653,21,1140
2654,37,4200.00
2655,34,2500
2656,21,1322.96
2657,38,3500.00
2658,23,1000
2659,36,10400
2660,23,850.00
2661,34,1650
2662,36,10000.00
2663,42,8200
2664,32,3000.00
2665,34,2372.00
2666,48,2020
2667,34,10400
2668,34,4500
2669,48,2564
2670,41,4639
2671,21,900
2672,27,6500
2673,21,2000
2674,30,1010
2675,26,2000
2676,28,3100
2677,27,650
2678,36,1300
2679,34,3500
2680,38,6000
2681,36,3400.00
2682,22,940.00
2683,29,3742.60
2684,33,1600
2685,51,4000
2686,34,2380
2687,33,1480
2688,40,1200
2689,31,1400
2690,48,15000
2691,38,6000
2692,20,1000
2693,40,7300
2694,28,1800.00
2695,39,7000
2696,44,1200
2697,30,1350
2698,36,2800
2699,33,2200.00
2700,32,7500
2701,23,1300
2702,25,1200
2703,36,1800
2704,31,1300
2705,28,776.00
2706,38,9750
2707,22,650
2708,42,1700
2709,34,5000
2710,49,7000
2711,26,1700
2712,45,3000
2713,56,2000
2714,40,2500
2715,23,1007.00
2716,37,3100
2717,48,11800
2718,44,9500
2719,41,3000
2720,53,6500
2721,44,14000
2722,45,2800
2723,28,1650
2724,38,1000
2725,25,1338
2726,41,22750
2727,37,3600
2728,40,1200
2729,27,1379
2730,38,4000
2731,48,1565
2732,51,7000
2733,23,3500
2734,37,4247.01
2735,50,8000
2736,21,1400
2737,42,2200.00
2738,39,1322
2739,40,2750.00
2740,32,5872
2741,29,2800
2742,34,4160
2743,50,1305
2744,36,3053
2745,45,1100
2746,44,3000
2747,28,1800
2748,30,1000
2749,17,800
2750,27,1800
2751,28,1210
2752,26,3180
2753,29,810.00
2754,32,4900
2755,26,2000
2756,45,12000
2757,20,937
2758,30,3450
2759,23,1300
2760,24,1900
2761,20,1470
2762,42,10000
2763,31,1300
2764,25,1531
2765,44,3000
2766,31,2000
2767,28,2000
2768,24,937
2769,34,1115
2770,38,9000
2771,38,8000
2772,40,14000
2773,30,2500
2774,30,1489
2775,35,1900
2776,31,2500
2777,35,3092.00
2778,28,1700
2779,51,10000
2780,35,1835.00
2781,37,6000
2782,27,1000
2783,31,1500
2784,30,1800
2785,32,6800
2786,22,1000
2787,38,2500
2788,41,4600
2789,32,3000
2790,45,8000
2791,24,1083
2792,40,4500
2793,28,2000
2794,36,1900
2795,34,7500
2796,29,6000.00
2797,23,1500
2798,38,1700
2799,53,1800
2800,32,3000
2801,22,510
2802,43,5900
2803,23,1300
2804,21,1000
2805,35,1980
2806,33,2000
2807,23,1100
2808,23,960
2809,34,1204
2810,32,1300
2811,20,1300
2812,35,3700.00
2813,20,1380
2814,29,3200
2815,49,4000
2816,29,1500
2817,49,3000
2818,19,900
2819,26,3000
2820,35,6000
2821,37,15000
2822,21,700
2823,43,1308
2824,32,3000
2825,23,2800
2826,31,2400
2827,26,957
2828,31,2000
2829,24,954
2830,26,5000
2831,19,1700
2832,24,1700
2833,55,1700
2834,37,2300
2835,31,1500
2836,30,2850
2837,36,3900
2838,38,1590
2839,31,1600
2840,40,1904
2841,23,1480.6
2842,62,18999.99
2843,19,650
2844,37,1400
2845,25,2000
2846,21,1530
2847,36,900
2848,24,900
2849,23,1222
2850,28,1300
2851,46,5000
2852,27,1000
2853,30,1500
2854,33,2651.01
2855,30,1639
2856,38,1300
2857,22,1276
2858,27,956
2859,34,1206.00
2860,19,1000
2861,44,8400
2862,50,2800
2863,34,1391.72
2864,59,14000
2865,30,2800
2866,36,4177.77
2867,40,900
2868,29,4000
2869,44,6000
2870,25,1248
2871,25,2830
2872,22,880
2873,38,1300
2874,28,2930
2875,26,1800
2876,33,3000
2877,25,1872
2878,23,1600
2879,23,1266.29
2880,24,3500
2881,24,2800
2882,21,995
2883,17,1000
2884,32,7000.00
2885,60,7000
2886,46,13000
2887,31,4454.06
2888,31,3450
2889,27,1500
2890,28,3200
2891,46,10300
2892,59,12000
2893,33,1980
2894,27,980
2895,41,1420
2896,32,2000
2897,20,954
2898,46,2500
2899,23,1790.00
2900,32,4500
2901,20,1200
2902,31,2500
2903,35,2303.00
2904,29,7200
2905,33,3900
2906,40,1000
2907,33,1425
2908,29,2000.00
2909,30,2350
2910,26,1200
2911,30,870
2912,23,1908
2913,62,9000
2914,37,7000.00
2915,55,12600
2916,38,1750
2917,38,1800
2918,33,2412
2919,35,2200
2920,23,1300
2921,42,4000
2922,36,1900
2923,47,1500
2924,34,2500.00
2925,28,1400
2926,29,2000
2927,30,4100
2928,48,12000
2929,50,11700
2930,26,1300
2931,26,1800
2932,29,1998
2933,31,2314
2934,26,1300
2935,37,1580
2936,46,5000
2937,34,1100
2938,42,4500
2939,30,1500
2940,30,1400
2941,23,1218.73
2942,32,5000.00
2943,38,8500
2944,38,2200
2945,31,2274
2946,32,1800
2947,18,730
2948,32,2000
2949,31,1724
2950,28,8500
2951,34,6500
2952,22,1299
2953,32,4000
2954,27,1400
2955,29,2750
2956,50,2500
2957,27,880.00
2958,22,1500.00
2959,22,980
2960,23,2359
2961,38,8000
2962,20,957
2963,25,1000
2964,31,1000
2965,45,2250
2966,55,34000
2967,21,957
2968,23,1161
2969,37,10000
2970,35,1500
2971,31,3174
2972,54,25000
2973,36,2500.00
2974,27,4000
2975,25,1200
2976,26,3425.91
2977,48,2000
2978,31,1463
2979,24,700
2980,22,1229
2981,39,2100
2982,29,1000
2983,29,5500
2984,40,2500
2985,50,880
2986,45,3200
2987,34,2700
2988,37,4500
2989,32,16000.00
2990,24,520
2991,38,1500
2992,51,10000
2993,27,2500
2994,42,11000
2995,21,680
2996,49,2200
2997,28,3300
2998,25,1000
2999,38,1078
3000,40,15000
3001,41,1500
3002,29,1300
3003,26,1789
3004,43,10000
3005,41,3500
3006,20,900
3007,41,2420
3008,53,4000
3009,27,1200
3010,50,1500
3011,42,7000
3012,43,2640
3013,39,7500
3014,24,1200
3015,24,937
3016,32,5737.81
3017,30,2500.00
3018,40,2200
3019,46,2500
3020,25,652
3021,41,7900
3022,22,1000
3023,31,8000
3024,20,800
3025,58,16000
3026,54,10000
3027,22,1200
3028,31,2000.00
3029,29,1200
3030,43,2800
3031,28,1611
3032,20,700
3033,54,3000
3034,42,1432.43
3035,46,5000
3036,24,1107
3037,27,1400
3038,40,2400
3039,33,3000.00
3040,35,5000
3041,30,1300
3042,20,1200
3043,37,4500
3044,34,6360
3045,49,3000
3046,33,8000
3047,40,850.00
3048,38,4580
3049,30,800
3050,33,1454.65
3051,42,6000
3052,40,11600
3053,29,5100
3054,23,800
3055,36,1470
3056,23,1500
3057,26,1500
3058,23,1503
3059,32,1456
3060,37,2500
3061,35,3500
3062,34,1200
3063,29,2800
3064,33,10800
3065,38,1024
3066,31,1350
3067,27,600
3068,38,1765
3069,26,2000
3070,26,1700
3071,31,1500
3072,26,1200
3073,34,2500
3074,25,1456.00
3075,23,1200.00
3076,47,4500
3077,46,10689
3078,27,4380.00
3079,26,1500.00
3080,23,4000
3081,41,2350
3082,36,1200
3083,33,6000
3084,28,1500
3085,37,3000
3086,50,4200
3087,23,889
3088,39,2008.94
3089,30,1700
3090,28,1000
3091,36,1500
3092,18,950
3093,37,16500
3094,40,7000
3095,52,7500
3096,28,3000
3097,27,1800
3098,39,6517
3099,22,880
3100,28,800
3101,31,822
3102,59,21000
3103,25,1000
3104,33,2196.07
3105,32,4000
3106,41,4000
3107,29,980.00
3108,45,6790
3109,53,1294
3110,30,6000
3111,35,1300
3112,22,1226.92
3113,30,1100
3114,31,8000
3115,36,2100
3116,34,10000
3117,38,2000
3118,29,2000.00
3119,43,4000
3120,30,1900
3121,44,2150
3122,37,3000
3123,43,5000
3124,30,2000
3125,42,8000
3126,27,4000
3127,32,2500
3128,25,1998
3129,33,2300
3130,43,9278
3131,38,1657
3132,41,3755
3133,24,1650
3134,22,1700
3135,27,1800
3136,55,520
3137,34,1400.00
3138,18,950
3139,42,1540
3140,31,5000
3141,34,2300
3142,23,1150
3143,34,8000
3144,25,3300
3145,32,2500
3146,36,780
3147,47,12000
3148,26,2400
3149,50,6100
3150,33,2958
3151,30,2000
3152,55,30498
3153,39,1977.84
3154,41,2600.00
3155,34,1800
3156,35,1450
3157,31,2278.77
3158,25,1200
3159,25,1120
3160,47,3500
3161,29,2860
3162,25,954
3163,36,4614
3164,21,798
3165,29,1800
3166,21,1500
3167,31,3000
3168,27,1300
3169,29,1300
3170,30,1350.00
3171,39,7000
3172,24,1000
3173,34,1000
3174,40,1800
3175,40,2200
3176,39,1800
3177,34,1829
3178,31,11333.33
3179,29,7000
3180,28,3000
3181,25,2000
3182,55,2860
3183,24,1800
3184,33,3000.00
3185,55,2000.00
3186,36,3000
3187,27,2000
3188,52,1148.00
3189,28,5000
3190,32,1000
3191,26,1090
3192,36,2500
3193,53,10000
3194,31,2000
3195,52,9500
3196,42,3800
3197,32,1800.00
3198,22,3000
3199,28,1200.00
3200,41,4430
3201,26,1663
3202,24,1203.97
3203,53,14000
3204,34,1669
3205,23,1000
3206,40,1200
3207,40,3700
3208,20,520
3209,23,1560
3210,31,3500
3211,34,2500
3212,28,6000
3213,37,1100
3214,58,2500
3215,51,1060
3216,42,12000
3217,32,1300.00
3218,41,1500
3219,32,3690
3220,52,3800
3221,32,800
3222,25,2000
3223,22,1000
3224,22,987
3225,34,4000
3226,26,2000
3227,55,20000
3228,22,1200
3229,26,2000
3230,22,1200
3231,43,1500
3232,32,1100
3233,21,1338
3234,29,1995
3235,23,700.00
3236,24,1500
3237,36,2000
3238,63,3000.00
3239,37,2700
3240,44,1461
3241,25,1855
3242,39,7300
3243,23,1200
3244,49,6500
3245,24,1330
3246,30,1200
3247,57,13000
3248,25,2000
3249,35,6735.14
3250,34,1500
3251,24,1800
3252,36,1400
3253,23,800
3254,25,1000
3255,44,11000
3256,29,15265
3257,21,700.00
3258,43,5500
3259,28,2200.00
3260,30,1700
3261,28,998
3262,30,2560
3263,22,1800
3264,46,2000
3265,35,4500
3266,40,1600
3267,23,796
3268,30,1800
3269,49,11000
3270,24,700
3271,22,778.14
3272,32,1800
3273,36,3600
3274,26,1200.08
3275,26,1115
3276,24,2302
3277,27,5000
3278,32,8900
3279,32,2800.00
3280,29,1500
3281,46,21000
3282,33,6000
3283,37,2400
3284,29,4600.00
3285,38,12000
3286,25,1400
3287,37,1800
3288,29,1700
3289,46,16665
3290,30,1500
3291,37,1014
3292,26,1320
3293,27,1000
3294,22,1500
3295,38,2815.66
3296,32,5073.67
3297,48,25000
3298,28,1800
3299,38,8000.00
3300,27,1080
3301,39,3080.20
3302,27,1000
3303,48,6800
3304,41,3700
3305,40,4000
3306,41,1000
3307,29,1500
3308,24,2000.00
3309,26,1500
3310,28,900
3311,42,10000
3312,24,1800
3313,49,5000
3314,40,2000
3315,30,1500
3316,30,2400
3317,33,1307.00
3318,21,1179.3
3319,33,4800
3320,32,1500
3321,42,6000
3322,35,2270
3323,21,1312
3324,23,1200
3325,23,1000
3326,41,2000
3327,37,1440
3328,26,1200
3329,27,996
3330,55,8400
3331,47,4500
3332,33,1500
3333,26,2600
3334,20,650
3335,39,2000
3336,42,2500
3337,20,1000
3338,36,2600
3339,21,876
3340,40,5000
3341,34,5000.00
3342,34,9430
3343,42,4700
3344,60,2500
3345,25,800.00
3346,42,4805
3347,31,4000
3348,43,4000
3349,35,3450.00
3350,50,3000
3351,26,1422
3352,44,2300
3353,44,10000
3354,31,3500
3355,36,1500
3356,40,3500
3357,34,3000
3358,47,6500
3359,55,5000
3360,23,1968
3361,27,1500
3362,25,3000.00
3363,56,36300
3364,35,2870
3365,46,9500
3366,30,4050
3367,35,3525
3368,35,2300
3369,61,12000
3370,28,1000
3371,37,15000
3372,24,1200
3373,32,2200
3374,29,1500
3375,22,1144
3376,39,1200
3377,42,3100
3378,54,1300
3379,41,1648
3380,22,721
3381,26,1700
3382,30,1730
3383,28,2420
3384,43,1500
3385,22,1252
3386,32,2680
3387,40,2500
3388,61,10150
3389,38,1600
3390,56,6000
3391,42,8000
3392,31,2700
3393,28,3500
3394,29,800
3395,40,12000
3396,37,7260
3397,31,1300
3398,31,1750.00
3399,38,15000
3400,35,8000
3401,52,5000
3402,24,1400
3403,32,5000
3404,35,2550
3405,26,1300
3406,25,1500
3407,30,1386
3408,42,3610
3409,25,1060
3410,37,4000.00
3411,55,800
3412,51,16000
3413,55,20000.00
3414,29,4000
3415,40,7000.00
3416,37,3800
3417,22,1000
3418,25,2400
3419,29,3000
3420,32,1100
3421,36,5400
3422,41,7800
3423,37,4300
3424,29,1000
3425,26,1423.00
3426,50,5000
3427,46,14547.00
3428,43,4200
3429,23,1100
3430,35,4000.00
3431,24,1200.00
3432,29,1800
3433,33,1540
3434,28,3283
3435,32,4500.00
3436,49,900
3437,24,1200
3438,32,1400
3439,32,2000
3440,39,780
3441,23,1400
3442,34,8000
3443,26,1475
3444,30,1589
3445,34,2100
3446,36,3000
3447,22,1156
3448,27,1000.00
3449,33,1100
3450,22,1194
3451,34,4000.00
